ID,Age,Genre,Education,Pays,Nscore,Escore,Oscore,Ascore,Cscore,Impulsivite,Sensations,Cannabis,Cannabis_recode,Sans_diplome,Genre_num
717,18,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,35,29,36,39,28,1.29221,-0.8463700000000001,oui,1,1,0
718,35,Homme,Diplome universitaire,Etats-Unis,28,34,43,44,44,-0.71126,-0.8463700000000001,oui,1,0,0
719,18,Homme,Quitte ecole a 16 ans,Autre,35,31,40,39,40,1.8620299999999999,1.2247,oui,1,1,0
720,55,Homme,Diplome universitaire,Royaume-Unis,32,33,40,40,39,0.52975,0.40148,oui,1,0,0
721,35,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,48,45,51,42,49,0.88113,0.7654,oui,1,1,0
722,35,Femme,Diplome professionnel,Royaume-Unis,51,35,47,48,43,-0.71126,-0.8463700000000001,oui,1,0,1
723,55,Homme,Diplome professionnel,Royaume-Unis,35,38,45,39,39,-1.37983,-1.18084,oui,1,0,0
724,25,Femme,Diplome universitaire,Royaume-Unis,27,49,47,49,46,0.19268,-0.52593,oui,1,0,1
725,35,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,47,36,50,48,39,0.19268,-0.21575,oui,1,1,1
726,25,Femme,Maitrise,Royaume-Unis,39,44,50,53,44,-0.21711999999999998,1.92173,oui,1,0,1
727,18,Homme,Diplome professionnel,Royaume-Unis,56,33,50,35,38,-0.71126,-0.52593,oui,1,0,0
728,25,Femme,Maitrise,Royaume-Unis,39,44,41,44,41,0.19268,-0.21575,non,0,0,1
729,18,Homme,Quitte Lycee ou universite sans diplome,Canada,23,41,50,41,30,0.19268,0.07987000000000001,oui,1,1,0
730,25,Femme,Quitte ecole a 16 ans,Australie,30,42,46,39,43,1.29221,0.7654,oui,1,1,1
731,35,Femme,Diplome universitaire,Royaume-Unis,43,40,38,43,42,-0.21711999999999998,-1.18084,non,0,0,1
732,18,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,28,48,43,42,38,0.19268,0.40148,oui,1,1,0
733,18,Femme,Diplome universitaire,Royaume-Unis,48,44,50,42,42,-0.71126,-0.21575,oui,1,0,1
734,35,Homme,Quitte ecole a 16 ans,Royaume-Unis,42,41,47,41,40,-0.21711999999999998,-0.52593,oui,1,1,0
735,18,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,43,47,54,33,28,0.88113,0.7654,oui,1,1,0
736,25,Femme,Diplome universitaire,Royaume-Unis,38,53,58,53,37,1.29221,1.2247,oui,1,0,1
737,25,Homme,Diplome universitaire,Royaume-Unis,31,27,26,33,33,-1.37983,0.07987000000000001,oui,1,0,0
738,25,Homme,Diplome universitaire,Royaume-Unis,26,51,45,44,55,0.52975,1.2247,oui,1,0,0
739,18,Femme,Quitte ecole a 18 ans,Autre,48,41,54,51,46,-0.71126,0.40148,oui,1,1,1
740,25,Homme,Maitrise,Autre,35,30,48,40,38,0.19268,0.7654,oui,1,0,0
741,35,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,24,41,49,51,37,0.88113,0.07987000000000001,oui,1,1,0
743,45,Femme,Maitrise,Royaume-Unis,44,38,47,48,52,0.52975,0.40148,non,0,0,1
744,35,Femme,Diplome universitaire,Royaume-Unis,42,41,40,37,35,-1.37983,-1.18084,non,0,0,1
745,25,Homme,Quitte ecole a 16 ans,Royaume-Unis,32,40,41,37,47,0.52975,0.40148,oui,1,1,0
746,45,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,27,41,45,47,30,1.29221,-0.21575,non,0,1,0
747,25,Femme,Quitte ecole a 16 ans,Royaume-Unis,43,42,37,46,39,-0.71126,-0.21575,non,0,1,1
748,25,Femme,Maitrise,Royaume-Unis,35,43,48,45,45,-0.71126,-0.21575,oui,1,0,1
749,35,Femme,Quitte ecole a 16 ans,Royaume-Unis,40,36,35,43,28,0.19268,-0.21575,oui,1,1,1
750,35,Femme,Doctorat,Royaume-Unis,21,46,38,53,54,-0.21711999999999998,-0.52593,non,0,0,1
751,35,Homme,Maitrise,Royaume-Unis,34,40,45,50,41,-0.21711999999999998,0.40148,oui,1,0,0
752,25,Femme,Diplome professionnel,Royaume-Unis,17,49,32,50,50,-0.21711999999999998,-0.8463700000000001,oui,1,0,1
753,25,Homme,Quitte Lycee ou universite sans diplome,Autre,51,38,52,52,28,1.8620299999999999,0.07987000000000001,oui,1,1,0
754,25,Femme,Maitrise,Royaume-Unis,40,47,41,51,45,0.19268,0.40148,oui,1,0,1
755,25,Homme,Doctorat,Royaume-Unis,27,43,54,50,38,0.19268,0.07987000000000001,oui,1,0,0
756,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,23,50,55,48,56,-0.71126,-1.18084,oui,1,1,0
757,18,Femme,Maitrise,Royaume-Unis,42,42,41,44,47,-0.21711999999999998,-0.21575,oui,1,0,1
758,18,Femme,Quitte Lycee ou universite sans diplome,Irelande,56,37,44,48,25,1.29221,0.40148,oui,1,1,1
759,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,40,44,45,42,40,0.52975,1.2247,oui,1,1,0
760,18,Homme,Doctorat,Royaume-Unis,14,51,49,50,44,-0.71126,0.40148,oui,1,0,0
761,25,Homme,Diplome universitaire,Canada,36,33,39,40,37,0.19268,1.2247,oui,1,0,0
762,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,52,42,37,40,23,2.90161,-0.21575,oui,1,1,0
763,25,Femme,Diplome universitaire,Australie,24,45,54,50,43,-0.21711999999999998,0.40148,oui,1,0,1
764,18,Femme,Diplome universitaire,Royaume-Unis,47,45,49,49,30,0.88113,-0.8463700000000001,oui,1,0,1
765,18,Homme,Quitte ecole a 16 ans,Royaume-Unis,40,33,52,47,34,0.52975,0.7654,oui,1,1,0
766,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,42,41,57,48,42,0.19268,1.2247,oui,1,1,0
767,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,46,34,47,56,37,0.52975,0.07987000000000001,non,0,1,0
768,25,Homme,Maitrise,Nouvelle-Zelande,44,35,46,38,40,-0.71126,0.07987000000000001,oui,1,0,0
769,18,Femme,Diplome professionnel,Etats-Unis,32,44,46,41,47,1.29221,-0.52593,oui,1,0,1
770,25,Homme,Diplome universitaire,Australie,46,41,49,46,47,-1.37983,0.7654,oui,1,0,0
771,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,42,28,36,43,35,1.8620299999999999,1.2247,oui,1,1,0
772,18,Femme,Maitrise,Royaume-Unis,41,30,32,49,44,0.52975,-0.8463700000000001,non,0,0,1
773,45,Homme,Diplome universitaire,Royaume-Unis,48,30,42,39,28,0.19268,0.40148,oui,1,0,0
774,45,Femme,Diplome professionnel,Canada,46,31,43,41,38,-0.21711999999999998,-0.21575,oui,1,0,1
775,18,Homme,Quitte ecole a 18 ans,Autre,25,37,49,45,42,-0.71126,-0.21575,oui,1,1,0
776,18,Femme,Quitte Lycee ou universite sans diplome,Autre,21,43,51,41,28,0.19268,0.40148,oui,1,1,1
777,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,37,37,39,41,42,-0.71126,-1.5485799999999998,oui,1,1,0
778,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,41,44,50,39,38,0.19268,0.07987000000000001,oui,1,1,0
779,18,Homme,Quitte Lycee ou universite sans diplome,Canada,54,40,57,40,37,0.88113,0.7654,oui,1,1,0
780,45,Homme,Quitte ecole a 18 ans,Royaume-Unis,18,47,43,47,39,0.19268,-0.52593,oui,1,1,0
781,18,Femme,Diplome professionnel,Etats-Unis,46,24,44,46,42,-1.37983,-0.8463700000000001,oui,1,0,1
782,35,Homme,Diplome professionnel,Etats-Unis,46,33,39,34,36,0.19268,0.7654,oui,1,0,0
783,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,47,31,47,43,33,1.8620299999999999,1.92173,oui,1,1,0
784,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,44,37,51,46,38,0.52975,1.2247,oui,1,1,1
785,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,33,43,51,43,49,-0.21711999999999998,1.2247,oui,1,1,1
786,18,Homme,Maitrise,Etats-Unis,49,34,51,43,44,-0.21711999999999998,0.7654,oui,1,0,0
787,18,Homme,Diplome professionnel,Autre,30,40,46,41,29,0.88113,0.7654,oui,1,0,0
788,35,Homme,Diplome professionnel,Autre,44,36,46,38,43,1.29221,0.07987000000000001,oui,1,0,0
789,18,Homme,Diplome professionnel,Royaume-Unis,21,48,41,39,33,1.8620299999999999,0.7654,non,0,0,0
790,18,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,19,41,50,44,47,0.19268,1.2247,oui,1,1,0
791,18,Homme,Diplome universitaire,Australie,34,37,51,39,36,1.29221,0.7654,oui,1,0,0
792,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,42,39,49,32,41,1.29221,1.92173,oui,1,1,0
793,18,Homme,Quitte Lycee ou universite sans diplome,Autre,44,44,47,36,31,-0.71126,-0.21575,oui,1,1,0
794,25,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,36,53,43,39,42,1.29221,0.07987000000000001,non,0,1,0
795,25,Homme,Diplome universitaire,Royaume-Unis,35,36,53,51,38,0.19268,0.7654,oui,1,0,0
796,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,47,36,43,39,49,-0.71126,-0.21575,oui,1,1,0
797,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,40,33,43,46,41,-0.21711999999999998,0.7654,oui,1,1,0
798,18,Femme,Diplome universitaire,Royaume-Unis,30,45,48,47,50,-0.71126,0.7654,oui,1,0,1
799,25,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,37,47,50,41,47,-0.21711999999999998,1.2247,oui,1,1,1
800,35,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,48,44,54,46,37,1.8620299999999999,-0.52593,oui,1,1,1
801,18,Homme,Quitte Lycee ou universite sans diplome,Canada,25,41,45,46,54,-0.21711999999999998,-0.21575,oui,1,1,0
802,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,41,37,44,47,34,0.52975,0.40148,oui,1,1,0
803,18,Homme,Quitte ecole a 18 ans,Irelande,31,42,46,38,37,0.88113,1.2247,oui,1,1,0
804,45,Femme,Diplome universitaire,Etats-Unis,37,33,38,48,40,-1.37983,1.2247,oui,1,0,1
805,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,41,32,42,49,42,-0.21711999999999998,0.07987000000000001,oui,1,1,0
806,18,Femme,Diplome universitaire,Canada,54,29,54,31,45,0.52975,0.07987000000000001,oui,1,0,1
807,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,33,41,43,40,35,1.29221,0.7654,oui,1,1,0
808,18,Homme,Quitte ecole a 17 ans,Australie,32,45,50,47,35,1.8620299999999999,1.2247,oui,1,1,0
809,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,46,45,52,36,38,0.88113,1.2247,oui,1,1,1
810,18,Homme,Diplome universitaire,Etats-Unis,40,26,38,48,30,-1.37983,-0.8463700000000001,oui,1,0,0
811,18,Homme,Diplome professionnel,Royaume-Unis,21,34,36,54,41,-0.21711999999999998,-0.8463700000000001,oui,1,0,0
812,18,Homme,Quitte ecole a 18 ans,Etats-Unis,21,45,52,37,39,-0.71126,0.07987000000000001,oui,1,1,0
813,45,Femme,Diplome universitaire,Etats-Unis,48,51,51,30,29,0.88113,1.2247,oui,1,0,1
814,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,47,35,45,34,35,1.29221,1.2247,oui,1,1,0
815,25,Homme,Diplome universitaire,Etats-Unis,41,36,50,32,45,-0.21711999999999998,0.40148,oui,1,0,0
816,18,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,29,40,42,37,44,0.52975,1.92173,oui,1,1,0
817,18,Homme,Quitte Lycee ou universite sans diplome,Canada,57,42,47,37,34,1.8620299999999999,1.2247,oui,1,1,0
818,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,37,33,45,46,47,-0.21711999999999998,-0.52593,oui,1,1,1
819,45,Homme,Doctorat,Australie,42,41,51,57,44,-0.71126,0.40148,oui,1,0,0
820,25,Femme,Maitrise,Royaume-Unis,51,34,45,41,33,0.19268,0.40148,oui,1,0,1
821,18,Homme,Quitte Lycee ou universite sans diplome,Australie,29,51,50,44,45,0.88113,1.92173,oui,1,1,0
822,18,Femme,Diplome universitaire,Etats-Unis,32,42,44,42,43,0.88113,1.2247,oui,1,0,1
823,18,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,35,47,50,40,45,-0.21711999999999998,1.2247,non,0,1,0
824,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,35,41,50,45,39,0.88113,1.2247,oui,1,1,0
825,18,Homme,Quitte Lycee ou universite sans diplome,Autre,36,38,44,29,26,1.29221,1.2247,oui,1,1,0
826,18,Homme,Diplome universitaire,Australie,42,24,26,49,31,-0.71126,-1.18084,oui,1,0,0
827,18,Homme,Diplome universitaire,Etats-Unis,41,44,46,36,50,-0.21711999999999998,0.40148,oui,1,0,0
828,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,37,49,53,35,36,0.52975,0.7654,oui,1,1,0
829,18,Homme,Diplome universitaire,Autre,27,43,45,38,39,0.19268,0.40148,oui,1,0,0
830,25,Femme,Doctorat,Australie,52,43,52,47,43,-1.37983,0.7654,oui,1,0,1
831,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,37,44,56,51,40,-1.37983,0.40148,oui,1,1,0
832,18,Homme,Diplome professionnel,Royaume-Unis,39,37,40,49,41,0.19268,-0.21575,oui,1,0,0
833,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,45,34,46,47,41,-0.21711999999999998,0.7654,oui,1,1,0
834,25,Femme,Maitrise,Etats-Unis,37,33,54,44,46,0.52975,1.92173,oui,1,0,1
835,45,Femme,Doctorat,Etats-Unis,36,41,45,38,36,0.88113,0.7654,non,0,0,1
836,25,Femme,Maitrise,Etats-Unis,44,35,45,41,46,-0.21711999999999998,-0.8463700000000001,non,0,0,1
837,18,Homme,Diplome universitaire,Etats-Unis,41,33,42,42,41,-0.21711999999999998,0.07987000000000001,oui,1,0,0
838,18,Homme,Diplome universitaire,Australie,21,41,45,41,30,0.19268,0.07987000000000001,oui,1,0,0
839,45,Homme,Maitrise,Etats-Unis,32,42,46,35,44,0.19268,0.40148,oui,1,0,0
840,18,Homme,Quitte Lycee ou universite sans diplome,Australie,21,51,49,46,48,1.29221,0.07987000000000001,oui,1,1,0
841,18,Homme,Quitte ecole a 18 ans,Royaume-Unis,43,40,57,44,30,1.29221,0.7654,oui,1,1,0
842,25,Homme,Diplome universitaire,Etats-Unis,38,30,49,24,42,0.88113,1.2247,oui,1,0,0
843,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,30,39,51,40,32,1.8620299999999999,0.7654,oui,1,1,0
844,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,29,40,47,54,50,-0.21711999999999998,-0.52593,oui,1,1,0
845,25,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,41,37,46,36,40,-1.37983,0.07987000000000001,oui,1,1,1
846,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,39,45,52,50,38,0.19268,0.40148,oui,1,1,1
847,35,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,45,28,35,42,44,-1.37983,-1.5485799999999998,oui,1,1,0
848,18,Femme,Diplome professionnel,Canada,41,37,34,50,37,0.19268,-0.52593,oui,1,0,1
849,25,Homme,Diplome universitaire,Etats-Unis,42,37,47,30,35,0.52975,0.7654,oui,1,0,0
850,18,Homme,Quitte ecole a 18 ans,Etats-Unis,41,44,52,36,39,1.29221,1.2247,oui,1,1,0
851,55,Homme,Maitrise,Etats-Unis,21,40,53,51,45,0.19268,0.07987000000000001,oui,1,0,0
852,18,Homme,Maitrise,Autre,40,33,48,41,45,0.19268,0.40148,oui,1,0,0
853,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,28,49,54,49,43,0.52975,0.07987000000000001,oui,1,1,0
854,25,Homme,Diplome universitaire,Etats-Unis,43,41,35,35,32,0.19268,1.2247,oui,1,0,0
855,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,36,40,54,44,40,0.19268,0.07987000000000001,oui,1,1,0
856,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,32,41,45,42,34,1.29221,0.7654,oui,1,1,1
857,18,Homme,Quitte ecole a 16 ans,Canada,41,45,49,36,33,0.52975,1.2247,oui,1,1,0
858,25,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,26,43,56,53,45,-0.21711999999999998,0.07987000000000001,oui,1,1,0
859,18,Homme,Diplome professionnel,Etats-Unis,41,48,44,47,54,0.88113,1.2247,oui,1,0,0
860,25,Homme,Quitte ecole a 17 ans,Canada,49,34,42,30,29,0.19268,-0.52593,oui,1,1,0
861,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,26,54,52,42,48,0.88113,0.7654,oui,1,1,0
862,18,Femme,Quitte Lycee ou universite sans diplome,Autre,46,31,52,36,32,2.90161,0.40148,oui,1,1,1
863,25,Homme,Quitte Lycee ou universite sans diplome,Autre,42,45,52,40,28,1.29221,0.7654,oui,1,1,0
864,18,Homme,Diplome universitaire,Royaume-Unis,36,39,44,39,39,1.8620299999999999,1.2247,oui,1,0,0
865,18,Homme,Quitte Lycee ou universite sans diplome,Canada,20,48,57,48,48,-0.71126,0.07987000000000001,oui,1,1,0
866,18,Homme,Quitte Lycee ou universite sans diplome,Irelande,51,36,44,32,37,-0.71126,0.7654,oui,1,1,0
867,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,34,47,41,39,36,0.88113,0.07987000000000001,oui,1,1,1
868,18,Homme,Quitte Lycee ou universite sans diplome,Canada,40,32,49,47,36,0.19268,-0.21575,oui,1,1,0
869,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,35,48,54,48,54,0.52975,1.2247,oui,1,1,1
870,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,24,42,50,49,52,-0.71126,0.40148,oui,1,1,1
871,45,Homme,Diplome professionnel,Royaume-Unis,51,35,51,41,28,1.29221,1.92173,oui,1,0,0
872,25,Homme,Diplome universitaire,Etats-Unis,45,34,52,40,49,0.88113,1.92173,oui,1,0,0
873,18,Homme,Maitrise,Etats-Unis,38,50,46,32,34,0.52975,0.40148,oui,1,0,0
874,25,Femme,Maitrise,Etats-Unis,29,37,45,47,40,-0.71126,-0.8463700000000001,oui,1,0,1
875,18,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,50,27,46,38,23,-0.71126,-2.07848,oui,1,1,1
876,25,Femme,Maitrise,Etats-Unis,38,32,41,45,34,0.52975,-0.21575,oui,1,0,1
877,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,43,42,54,43,36,1.8620299999999999,1.92173,oui,1,1,1
878,35,Homme,Diplome professionnel,Etats-Unis,48,24,50,30,39,2.90161,0.7654,oui,1,0,0
879,25,Homme,Quitte Lycee ou universite sans diplome,Australie,27,43,50,46,25,1.8620299999999999,1.92173,oui,1,1,0
880,18,Femme,Diplome universitaire,Etats-Unis,30,49,51,43,43,0.88113,0.40148,oui,1,0,1
881,25,Homme,Maitrise,Etats-Unis,48,40,43,42,41,1.29221,0.7654,oui,1,0,0
882,18,Femme,Quitte ecole avant 16 ans,Etats-Unis,42,39,51,40,31,0.19268,1.92173,oui,1,1,1
883,35,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,51,32,47,39,36,1.8620299999999999,0.40148,oui,1,1,0
884,25,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,25,49,53,37,41,0.52975,1.2247,oui,1,1,1
885,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,36,48,50,45,37,0.19268,0.7654,oui,1,1,0
886,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,50,40,47,48,41,-0.21711999999999998,0.7654,oui,1,1,0
887,25,Homme,Quitte Lycee ou universite sans diplome,Autre,46,19,46,43,41,0.19268,0.07987000000000001,oui,1,1,0
888,18,Homme,Diplome universitaire,Royaume-Unis,40,37,46,41,42,0.88113,0.40148,oui,1,0,0
889,18,Homme,Diplome universitaire,Royaume-Unis,31,55,50,52,43,0.19268,1.2247,oui,1,0,0
890,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,26,49,55,54,36,0.19268,-0.52593,oui,1,1,1
891,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,40,45,53,50,46,-0.71126,0.07987000000000001,oui,1,1,1
892,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,37,46,52,47,46,-0.71126,0.7654,oui,1,1,0
893,25,Homme,Quitte Lycee ou universite sans diplome,Irelande,22,53,51,43,48,-0.21711999999999998,0.40148,oui,1,1,0
894,25,Homme,Quitte Lycee ou universite sans diplome,Autre,37,37,32,27,41,0.52975,0.7654,oui,1,1,0
895,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,46,29,47,22,30,1.29221,1.92173,oui,1,1,0
896,25,Femme,Quitte ecole a 17 ans,Royaume-Unis,60,24,39,36,24,0.52975,-1.18084,oui,1,1,1
897,18,Homme,Quitte Lycee ou universite sans diplome,Autre,23,27,45,27,40,0.52975,0.7654,oui,1,1,0
898,18,Femme,Diplome professionnel,Royaume-Unis,20,38,46,44,37,-0.71126,0.07987000000000001,oui,1,0,1
899,25,Homme,Maitrise,Etats-Unis,28,47,44,44,45,-0.21711999999999998,0.07987000000000001,oui,1,0,0
900,25,Homme,Diplome universitaire,Etats-Unis,53,38,42,40,34,1.8620299999999999,1.92173,oui,1,0,0
901,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,53,33,38,37,34,2.90161,1.92173,oui,1,1,1
902,18,Homme,Diplome universitaire,Canada,15,51,34,20,41,0.52975,1.2247,oui,1,0,0
903,18,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,36,33,48,39,35,0.52975,1.2247,oui,1,1,0
904,25,Femme,Maitrise,Etats-Unis,38,35,47,39,33,0.52975,0.40148,oui,1,0,1
905,18,Homme,Quitte ecole a 18 ans,Etats-Unis,35,46,45,46,37,0.88113,1.2247,oui,1,1,0
906,35,Femme,Diplome universitaire,Etats-Unis,46,38,52,36,45,-1.37983,-0.8463700000000001,oui,1,0,1
907,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,49,39,44,27,33,0.88113,0.40148,oui,1,1,0
908,25,Homme,Diplome professionnel,Autre,40,42,46,43,54,-0.71126,-0.52593,oui,1,0,0
909,35,Homme,Diplome universitaire,Australie,24,42,40,34,45,0.52975,1.2247,non,0,0,0
910,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,33,40,43,48,36,-1.37983,1.92173,oui,1,1,0
911,18,Homme,Diplome universitaire,Etats-Unis,37,44,45,34,42,0.88113,0.7654,oui,1,0,0
912,25,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,49,43,52,37,28,1.8620299999999999,1.2247,oui,1,1,1
913,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,55,19,31,43,31,0.52975,-0.8463700000000001,oui,1,1,1
914,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,43,30,40,34,36,-0.21711999999999998,0.7654,oui,1,1,0
915,35,Homme,Diplome universitaire,Etats-Unis,39,29,33,32,47,-0.71126,0.40148,non,0,0,0
916,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,25,54,53,49,48,0.19268,0.7654,oui,1,1,1
917,25,Femme,Quitte ecole a 17 ans,Etats-Unis,56,20,41,28,19,1.8620299999999999,1.2247,oui,1,1,1
918,18,Homme,Quitte ecole a 18 ans,Etats-Unis,38,40,45,40,48,-0.71126,-0.21575,oui,1,1,0
919,25,Homme,Quitte ecole a 16 ans,Etats-Unis,40,39,44,42,38,0.19268,0.7654,oui,1,1,0
920,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,52,28,44,53,45,0.52975,1.2247,oui,1,1,1
921,18,Homme,Quitte ecole a 18 ans,Canada,38,49,57,41,34,1.8620299999999999,1.92173,oui,1,1,0
922,35,Homme,Maitrise,Royaume-Unis,33,38,40,38,43,1.29221,0.07987000000000001,oui,1,0,0
923,18,Homme,Quitte Lycee ou universite sans diplome,Autre,25,43,52,34,45,-0.21711999999999998,1.2247,oui,1,1,0
924,18,Homme,Quitte ecole avant 16 ans,Australie,37,38,45,46,33,-0.21711999999999998,0.40148,oui,1,1,0
925,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,25,30,40,35,33,0.19268,-0.21575,oui,1,1,0
926,25,Homme,Quitte ecole a 18 ans,Etats-Unis,48,31,28,36,36,1.29221,-0.21575,oui,1,1,0
927,18,Homme,Quitte ecole a 16 ans,Etats-Unis,46,29,47,44,35,0.52975,0.07987000000000001,oui,1,1,0
928,18,Homme,Diplome professionnel,Etats-Unis,28,48,49,50,37,-0.21711999999999998,0.7654,oui,1,0,0
929,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,38,31,51,38,40,-0.21711999999999998,0.7654,oui,1,1,0
930,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,30,49,55,53,46,0.19268,1.2247,oui,1,1,0
931,18,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,33,46,50,45,40,0.52975,0.07987000000000001,oui,1,1,1
932,35,Homme,Quitte ecole a 16 ans,Royaume-Unis,29,35,41,44,37,-1.37983,-0.8463700000000001,oui,1,1,0
933,25,Femme,Diplome universitaire,Australie,43,35,53,49,45,0.52975,0.7654,oui,1,0,1
934,18,Femme,Quitte ecole a 17 ans,Etats-Unis,47,26,45,50,36,-0.21711999999999998,1.92173,oui,1,1,1
935,18,Femme,Diplome universitaire,Royaume-Unis,33,40,52,47,54,-0.71126,-0.52593,oui,1,0,1
936,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,24,47,53,45,36,1.8620299999999999,1.92173,oui,1,1,1
937,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,56,35,47,44,36,0.52975,0.7654,oui,1,1,1
938,18,Homme,Diplome professionnel,Royaume-Unis,40,48,52,43,39,0.52975,0.07987000000000001,oui,1,0,0
939,18,Homme,Quitte Lycee ou universite sans diplome,Autre,35,42,49,47,35,0.88113,1.2247,oui,1,1,0
940,18,Femme,Diplome universitaire,Royaume-Unis,39,42,45,39,47,-0.71126,0.40148,oui,1,0,1
941,18,Homme,Quitte Lycee ou universite sans diplome,Autre,40,37,52,33,41,-0.21711999999999998,0.7654,oui,1,1,0
942,25,Femme,Quitte ecole a 18 ans,Autre,45,48,52,38,51,0.19268,0.40148,oui,1,1,1
943,25,Homme,Diplome professionnel,Etats-Unis,31,54,58,51,50,-0.21711999999999998,0.40148,oui,1,0,0
944,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,51,34,49,46,33,0.88113,0.7654,oui,1,1,1
945,25,Femme,Maitrise,Etats-Unis,46,38,48,48,32,1.29221,0.7654,oui,1,0,1
946,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,32,32,41,52,35,-0.71126,-1.5485799999999998,oui,1,1,1
947,18,Homme,Quitte ecole a 18 ans,Etats-Unis,29,38,37,38,30,0.88113,-0.21575,oui,1,1,0
